revenue,top,browser,platform,site
0.014524474,0.78883636,chrome,desktop,3
0.013200684,6.31986854,chrome,desktop,3
0.014341611,8.588830905,chrome,desktop,2
0.009290373,17.75897658,chrome,mobile,3
0.01061024,11.46528929,safari,desktop,2
0.006445054,14.39356764,safari,mobile,2
0.006460997,2.131147475,chrome,mobile,3
0.007277894,3.996595243,chrome,mobile,2
0.014066406,4.288588518,chrome,desktop,3
0.012230341,8.934381992,chrome,desktop,1
0.010288837,35.03605134,safari,mobile,2
0.007837907,11.55364844,chrome,mobile,2
0.010611981,12.01199422,chrome,mobile,1
0.006080625,17.02574765,safari,mobile,3
0.005535847,18.99540428,safari,mobile,3
0.013432946,5.708213929,chrome,desktop,1
0.011563305,16.44506941,safari,desktop,3
0.006954474,24.39194259,safari,mobile,3
0.013526739,12.35418038,chrome,desktop,3
0.010970259,12.93480583,safari,desktop,1
0.007441916,7.227687865,chrome,mobile,2
0.007635172,18.17872692,safari,mobile,1
0.011501882,7.766160278,safari,desktop,3
0.012287859,1.472198345,chrome,desktop,2
0.004280213,17.69967958,safari,mobile,2
0.006321392,16.05773756,safari,mobile,3
0.010990159,8.813256032,safari,desktop,3
0.007273236,7.049326727,chrome,mobile,2
0.009300053,8.062522818,safari,desktop,1
0.013619185,2.939859226,chrome,desktop,3
0.010424959,15.06217925,safari,desktop,3
0.006567036,22.39107353,safari,mobile,4
0.008234294,22.75981415,safari,mobile,3
0.012817644,1.397549173,chrome,desktop,1
0.006928431,21.21630618,safari,mobile,2
0.009279442,5.822276968,chrome,mobile,1
0.008568082,43.77526076,safari,mobile,2
0.010868977,7.697287825,safari,desktop,3
0.009166021,7.144234077,safari,desktop,2
0.007075185,6.312062095,chrome,mobile,3
0.012804156,3.321029314,chrome,desktop,3
0.009323885,6.32416464,chrome,mobile,3
0.012964543,5.765212804,chrome,desktop,1
0.013206763,0.627375732,chrome,desktop,2
0.010261863,2.942745385,safari,desktop,3
0.013461025,6.569768537,chrome,desktop,3
0.007531804,17.61847398,chrome,mobile,2
0.005308662,14.91923239,safari,mobile,3
0.007888858,2.949540752,chrome,mobile,2
0.01351413,7.433672253,chrome,desktop,1
0.009007567,13.7592799,chrome,mobile,1
0.013665532,1.435682855,chrome,desktop,1
0.014942152,8.310090538,chrome,desktop,2
0.009931162,7.200918174,safari,desktop,1
0.009461736,2.121183542,safari,desktop,3
0.014298055,8.915513891,chrome,desktop,1
0.010161378,9.894867754,safari,desktop,1
0.012637217,4.873599838,chrome,desktop,1
0.007933316,9.074380217,chrome,mobile,3
0.007211341,21.37724912,safari,mobile,3
0.013105046,5.121086781,chrome,desktop,3
0.00797405,24.71275642,safari,mobile,3
0.009306517,3.235968812,safari,desktop,1
0.010613652,8.866645572,safari,desktop,4
0.009536998,6.991009268,safari,desktop,2
0.006668628,24.39715514,safari,mobile,3
0.005501745,4.893650369,chrome,mobile,4
0.007348714,11.8691673,chrome,mobile,1
0.014487403,4.307962223,chrome,desktop,1
0.010269407,8.610039942,safari,desktop,3
0.013419116,2.284159326,chrome,desktop,4
0.007317233,20.11442604,safari,mobile,2
0.011884518,5.880478277,safari,desktop,3
0.012549827,1.814931952,chrome,desktop,2
0.00886664,24.70448793,safari,mobile,3
0.013644827,2.127029699,chrome,desktop,4
0.01457309,2.173933426,chrome,desktop,2
0.009053359,7.80570603,chrome,mobile,2
0.010602616,6.02165885,chrome,mobile,3
0.010611481,10.13806252,chrome,mobile,3
0.010380068,21.37711616,chrome,mobile,1
0.008791922,16.63108396,chrome,mobile,1
0.011934642,12.5271258,safari,desktop,3
0.008895732,8.018402955,chrome,mobile,2
0.012160035,3.218861867,chrome,desktop,2
0.006332991,27.4862246,safari,mobile,2
0.013343907,1.204095804,chrome,desktop,2
0.012594072,5.146882591,chrome,desktop,3
0.00747339,24.95247091,safari,mobile,2
0.014343609,10.34239952,chrome,desktop,2
0.008608575,27.74747428,safari,mobile,2
0.009051363,8.581396822,safari,desktop,1
0.009138603,12.56494,chrome,mobile,2
0.007067055,8.146326156,chrome,mobile,4
0.007914388,27.83739643,safari,mobile,3
0.00843367,13.02757585,chrome,mobile,4
0.008585146,10.89527235,chrome,mobile,4
0.010651774,8.395043755,safari,desktop,1
0.013567984,4.233309586,chrome,desktop,2
0.009718329,4.154634076,safari,desktop,4
0.010930389,8.171314612,safari,desktop,3
0.01317745,3.182862236,chrome,desktop,4
0.007293596,5.608657184,chrome,mobile,3
0.010843483,3.54509907,safari,desktop,3
0.009906079,3.319743931,safari,desktop,2
0.011762428,2.821840193,chrome,desktop,3
0.013113407,10.4896365,chrome,desktop,1
0.013013067,1.382319167,chrome,desktop,3
0.013208091,1.712517817,chrome,desktop,3
0.011927483,8.511433111,safari,desktop,1
0.006570723,14.64010269,safari,mobile,1
0.012247251,9.683784556,chrome,desktop,2
0.005467987,11.01339895,safari,mobile,3
0.012618684,2.789495804,chrome,desktop,3
0.009672624,11.46288824,chrome,mobile,2
0.011699304,1.155311893,chrome,desktop,4
0.004398144,7.861199695,safari,mobile,2
0.01259825,4.83441142,chrome,desktop,3
0.005799072,8.772161907,safari,mobile,2
0.012377891,9.612105694,safari,desktop,3
0.010002797,7.442352021,safari,desktop,1
0.010167392,10.01067663,chrome,mobile,2
0.011953124,7.035098918,safari,desktop,1
0.007226326,15.97436234,safari,mobile,2
0.01208416,3.788924832,safari,desktop,2
0.00537683,18.61881855,safari,mobile,1
0.006576625,19.36114293,safari,mobile,2
0.013473334,12.04678517,chrome,desktop,1
0.007372786,33.11645818,safari,mobile,4
0.007245439,18.33633788,safari,mobile,4
0.013248817,7.608507013,chrome,desktop,3
0.010913502,0.749228682,chrome,desktop,2
0.007998483,12.99159772,chrome,mobile,1
0.010044154,20.48242607,chrome,mobile,3
0.012472772,18.0076986,safari,desktop,3
0.009892005,4.452632267,safari,desktop,2
0.009811015,11.91814748,chrome,mobile,2
0.013768387,4.010910087,chrome,desktop,2
0.013497658,7.298444385,chrome,desktop,2
0.009510887,9.815637473,chrome,mobile,4
0.012451042,5.773700675,chrome,desktop,1
0.013351251,1.004246512,chrome,desktop,2
0.012471757,4.106358078,chrome,desktop,3
0.010561224,22.95954053,chrome,mobile,1
0.012073884,10.5798394,safari,desktop,2
0.014302606,5.021654359,chrome,desktop,2
0.009630873,30.50375304,safari,mobile,2
0.005992978,21.32022293,safari,mobile,2
0.011343338,2.243980225,chrome,desktop,2
0.012243713,9.55562459,safari,desktop,3
0.012605743,4.011610499,chrome,desktop,1
0.007744973,7.438012256,chrome,mobile,3
0.010493486,8.46132154,chrome,mobile,3
0.013534267,8.491303452,chrome,desktop,2
0.01384172,3.549823205,chrome,desktop,2
0.007561899,16.37492121,safari,mobile,2
0.012561827,5.520300423,chrome,desktop,2
0.013001876,3.784754833,chrome,desktop,3
0.008670041,13.41599164,chrome,mobile,3
0.008200829,18.28249889,chrome,mobile,2
0.010362273,11.07663236,chrome,mobile,3
0.010397028,13.29191918,safari,desktop,4
0.010850712,20.27535129,chrome,mobile,3
0.007851481,20.64956513,safari,mobile,2
0.005716493,14.27368657,safari,mobile,3
0.010317402,4.389425272,safari,desktop,2
0.013188061,1.586210214,chrome,desktop,2
0.008189819,14.56859444,chrome,mobile,1
0.006536431,29.94929886,safari,mobile,2
0.004759134,19.57571111,safari,mobile,4
0.005964603,11.93930707,safari,mobile,2
0.005791211,21.19615711,safari,mobile,2
0.008978117,4.107048859,safari,desktop,3
0.00540414,15.70157118,safari,mobile,2
0.009811474,15.08775284,chrome,mobile,1
0.011708216,6.08177671,chrome,desktop,2
0.014748792,7.772464749,chrome,desktop,2
0.009278496,26.94672042,safari,mobile,2
0.005854489,24.77653016,safari,mobile,3
0.011566629,6.135375985,safari,desktop,2
0.005010435,15.17790413,safari,mobile,1
0.012880718,3.757748804,chrome,desktop,2
0.007854226,7.218268441,chrome,mobile,3
0.012385719,4.234740964,chrome,desktop,2
0.003682553,18.21528591,safari,mobile,1
0.012851805,1.33842908,chrome,desktop,4
0.006877759,17.18340421,safari,mobile,1
0.013719436,12.21643702,chrome,desktop,3
0.009768081,7.78178132,safari,desktop,2
0.007700909,9.066626636,chrome,mobile,3
0.01284048,5.856165996,chrome,desktop,3
0.014461353,6.719123716,chrome,desktop,2
0.008686399,7.566079875,safari,desktop,2
0.01507117,1.437644498,chrome,desktop,2
0.011051459,4.11375918,safari,desktop,2
0.014069899,3.071735581,chrome,desktop,4
0.007898971,16.6837228,chrome,mobile,2
0.010039192,2.562517339,safari,desktop,4
0.007575677,23.11836343,safari,mobile,2
0.009112918,10.60437092,chrome,mobile,3
0.009220801,9.371420631,safari,desktop,2
0.00918758,18.27718118,chrome,mobile,2
0.012069303,2.751329235,chrome,desktop,1
0.005879438,15.60936065,safari,mobile,2
0.012175743,2.897021869,chrome,desktop,1
0.005954148,13.28586521,safari,mobile,3
0.014883755,9.360165389,chrome,desktop,2
0.01018775,1.057790749,safari,desktop,3
0.005069466,10.47387428,safari,mobile,4
0.007398246,17.09151124,chrome,mobile,2
0.009255284,10.32046892,safari,desktop,4
0.010448558,12.92589028,safari,desktop,3
0.008998509,7.763071035,chrome,mobile,2
0.007536555,8.07494379,chrome,mobile,2
0.008726792,16.59606552,chrome,mobile,2
0.010676822,3.313538489,safari,desktop,4
0.008676915,4.780945064,safari,desktop,2
0.010311422,20.60457698,chrome,mobile,3
0.014352898,4.105157763,chrome,desktop,2
0.006986221,29.90847157,safari,mobile,2
0.004558278,8.801159129,safari,mobile,3
0.006903614,18.34504386,safari,mobile,2
0.008480721,14.7370243,chrome,mobile,1
0.013545564,4.196126794,chrome,desktop,2
0.010575577,5.378704824,safari,desktop,2
0.007519014,19.74142609,safari,mobile,1
0.01023569,17.70294824,chrome,mobile,2
0.008208,10.72500022,chrome,mobile,2
0.011868984,3.892606217,chrome,desktop,2
0.008049504,9.404726452,chrome,mobile,2
0.00637106,19.62496411,safari,mobile,1
0.007196664,9.356912952,safari,mobile,3
0.012482558,12.59106267,chrome,desktop,2
0.012197129,4.013896219,chrome,desktop,2
0.012053254,4.478426022,chrome,desktop,2
0.009507015,10.2532794,safari,desktop,2
0.007862272,13.14219298,chrome,mobile,1
0.009834942,8.82916562,safari,desktop,2
0.008814635,16.09959009,chrome,mobile,2
0.013116434,2.887587559,chrome,desktop,3
0.009584402,12.20190063,chrome,mobile,3
0.008640688,21.11103325,safari,mobile,1
0.004605271,11.08219608,safari,mobile,2
0.005909347,12.22536827,safari,mobile,2
0.008456705,5.45927934,safari,desktop,2
0.010166649,10.22392508,safari,desktop,1
0.011896867,5.768476499,safari,desktop,2
0.005120566,21.59318993,safari,mobile,3
0.00972702,8.068342876,safari,desktop,2
0.008774034,27.49112939,safari,mobile,2
0.01324,7.391875546,chrome,desktop,2
0.005363267,20.74994522,safari,mobile,3
0.011240598,0.772427359,chrome,desktop,3
0.009700564,18.56238416,chrome,mobile,3
0.004873764,11.29368226,safari,mobile,2
0.004717697,14.34064186,safari,mobile,3
0.006858727,11.66753103,safari,mobile,3
0.009568832,13.83972286,chrome,mobile,4
0.00641503,20.08492781,safari,mobile,3
0.010940936,2.867041134,chrome,desktop,3
0.00962518,10.08713001,safari,desktop,4
0.012614028,3.633047892,chrome,desktop,2
0.012133282,2.346452766,chrome,desktop,1
0.007144584,19.14273887,safari,mobile,1
0.007505046,24.60978825,safari,mobile,2
0.005723445,15.80538558,safari,mobile,2
0.009115511,40.45861334,safari,mobile,3
0.009880725,5.851124287,safari,desktop,3
0.011885582,2.373923487,chrome,desktop,1
0.012753234,5.783967393,chrome,desktop,1
0.009598872,5.891660538,safari,desktop,3
0.007861814,11.60948766,chrome,mobile,1
0.0088783,17.75615178,chrome,mobile,2
0.013370777,2.700341778,chrome,desktop,2
0.012050414,1.495707202,chrome,desktop,1
0.009781362,8.443327266,chrome,mobile,2
0.01064467,17.5835702,safari,desktop,3
0.012127297,14.66507055,safari,desktop,4
0.007494541,6.723147611,chrome,mobile,2
0.012774446,2.030480996,chrome,desktop,2
0.012925069,3.641738521,chrome,desktop,4
0.010964135,11.96147956,safari,desktop,1
0.008295495,7.406440302,safari,desktop,3
0.009521904,8.211120005,safari,desktop,3
0.009346986,14.48917553,chrome,mobile,2
0.007545379,25.56175979,safari,mobile,2
0.006311876,13.54430182,safari,mobile,1
0.012022424,7.97919433,safari,desktop,2
0.012884431,2.551317868,chrome,desktop,1
0.007942822,28.26106919,safari,mobile,3
0.005616591,10.96026696,safari,mobile,3
0.006406027,24.52306132,safari,mobile,3
0.008161382,4.412211619,safari,desktop,2
0.008120731,24.97783125,safari,mobile,3
0.011611781,1.887220712,chrome,desktop,1
0.004698842,16.98997505,safari,mobile,2
0.010000185,18.67985722,safari,desktop,3
0.004805746,14.35089605,safari,mobile,3
0.010373522,8.045778665,safari,desktop,2
0.00854801,2.947021879,chrome,mobile,3
0.012262317,6.98323667,chrome,desktop,2
0.010359653,14.63361803,chrome,mobile,2
0.009237286,12.43763836,chrome,mobile,3
0.010626978,11.19263019,safari,desktop,1
0.009723669,12.08642327,chrome,mobile,3
0.00601264,14.7907572,safari,mobile,2
0.01105713,12.51066463,chrome,mobile,2
0.005778786,14.71428842,safari,mobile,4
0.009643105,19.91469397,chrome,mobile,4
0.004719516,16.54034933,safari,mobile,2
0.01066504,7.67004899,safari,desktop,2
0.008893944,5.899401434,chrome,mobile,4
0.012088414,3.175646525,chrome,desktop,3
0.007816177,14.33995632,safari,mobile,3
0.007046624,22.75248156,safari,mobile,3
0.010474062,8.812713749,safari,desktop,1
0.006177185,19.90791321,safari,mobile,2
0.005701973,29.74007509,safari,mobile,4
0.007800402,27.17878806,safari,mobile,2
0.007804478,25.88822854,safari,mobile,3
0.012346982,3.873918076,chrome,desktop,3
0.006163133,18.51655649,safari,mobile,3
0.011685619,11.20908528,safari,desktop,1
0.007150731,9.688726721,chrome,mobile,2
0.010775186,12.54560142,safari,desktop,2
0.014097586,12.90477434,chrome,desktop,3
0.005240848,15.63289799,safari,mobile,3
0.009886996,4.217066169,safari,desktop,3
0.004530292,17.42394818,safari,mobile,2
0.015633495,11.66515689,chrome,desktop,2
0.008916532,14.86644259,chrome,mobile,1
0.011552257,8.668256123,safari,desktop,3
0.014136518,3.05946176,chrome,desktop,1
0.006217415,23.27323415,safari,mobile,3
0.008964652,10.73129367,safari,desktop,1
0.008728568,22.23302002,safari,mobile,3
0.010991146,6.763788073,safari,desktop,2
0.009249978,5.295447124,chrome,mobile,2
0.009806944,24.43146361,safari,mobile,2
0.010397695,3.118801387,chrome,desktop,3
0.014387689,8.887901354,chrome,desktop,3
0.013224252,7.406981094,chrome,desktop,4
0.004778574,10.76194624,safari,mobile,1
0.012736057,4.99612087,chrome,desktop,1
0.00867472,14.54200399,chrome,mobile,1
0.007723145,5.416113848,chrome,mobile,3
0.006010131,11.25513654,safari,mobile,2
0.005401847,12.52349313,chrome,mobile,3
0.012899414,1.370246627,chrome,desktop,4
0.006205104,9.858861761,chrome,mobile,1
0.011270355,8.609258202,safari,desktop,2
0.009216026,14.95774274,chrome,mobile,3
0.008932421,6.874988442,safari,desktop,1
0.011578717,2.987309189,chrome,desktop,3
0.01115233,7.599232001,safari,desktop,1
0.006789492,13.63903893,safari,mobile,3
0.006924028,14.96076968,safari,mobile,2
0.014030648,6.360859308,chrome,desktop,2
0.006941065,23.63585981,safari,mobile,3
0.007468331,14.12655609,chrome,mobile,2
0.009970309,10.1794925,safari,desktop,2
0.009717257,5.876881866,safari,desktop,3
0.009997449,2.959599993,safari,desktop,3
0.008937729,13.21961498,chrome,mobile,3
0.009187369,5.783394804,safari,desktop,2
0.009236046,16.04244886,chrome,mobile,3
0.009474716,5.118448141,safari,desktop,4
0.010036475,16.10102354,chrome,mobile,2
0.011136136,13.52683482,safari,desktop,3
0.007511361,30.65040166,safari,mobile,1
0.006826277,18.88273337,safari,mobile,1
0.005334417,26.0399347,safari,mobile,3
0.013955401,11.65120874,chrome,desktop,3
0.008694342,21.44589397,safari,mobile,2
0.008688031,13.95612673,chrome,mobile,3
0.011995148,9.008727508,safari,desktop,3
0.005712099,14.6894488,safari,mobile,3
0.008451298,12.69085325,chrome,mobile,2
0.009451531,8.306754144,chrome,mobile,2
0.009336104,16.86697951,chrome,mobile,4
0.007454051,10.05319683,chrome,mobile,2
0.011268317,6.178469581,safari,desktop,4
0.011485866,4.186107859,chrome,desktop,3
0.013395116,5.644542349,chrome,desktop,2
0.008682659,8.721135128,chrome,mobile,3
0.010645232,11.67891252,safari,desktop,1
0.009378219,7.579373308,safari,desktop,1
0.009206133,7.509453583,chrome,mobile,3
0.01303266,4.519344124,chrome,desktop,2
0.009569104,4.527468022,safari,desktop,1
0.006761096,14.10584646,safari,mobile,3
0.013833035,1.085619802,chrome,desktop,2
0.008877757,2.212088507,chrome,mobile,1
0.007353524,5.276212496,chrome,mobile,3
0.011865104,1.510067465,chrome,desktop,2
0.007562719,19.19803828,safari,mobile,2
0.00898388,10.7365708,chrome,mobile,3
0.013400915,4.824678003,chrome,desktop,1
0.009301429,7.849978509,chrome,mobile,2
0.008159838,30.56248991,safari,mobile,2
0.010349014,17.82771286,safari,desktop,3
0.006446318,14.58319441,safari,mobile,2
0.005832544,18.53997823,safari,mobile,2
0.006179403,20.69368347,safari,mobile,3
0.008145299,4.498763044,chrome,mobile,2
0.010827584,9.768538495,safari,desktop,3
0.008888094,11.05075102,chrome,mobile,3
0.009786899,2.469411989,chrome,desktop,3
0.011207644,7.094251275,safari,desktop,4
0.013267024,6.449805599,chrome,desktop,1
0.00882979,17.27993116,chrome,mobile,3
0.010439053,3.823575791,safari,desktop,2
0.011694329,16.40668268,safari,desktop,3
0.006784544,16.29427463,safari,mobile,1
0.005819174,9.734164092,safari,mobile,3
0.011126001,9.82810144,safari,desktop,3
0.012184761,14.28461112,safari,desktop,2
0.011681166,9.41534378,safari,desktop,3
0.012032801,9.949364391,safari,desktop,4
0.011390011,11.96213637,chrome,mobile,2
0.014037149,2.684837656,chrome,desktop,1
0.009428418,3.629932863,safari,desktop,2
0.009012597,10.40138276,chrome,mobile,3
0.007006536,5.301161791,chrome,mobile,1
0.014703347,5.03031396,chrome,desktop,3
0.010744545,6.365225494,safari,desktop,3
0.010732675,3.8976603,safari,desktop,3
0.007683623,32.76203568,safari,mobile,3
0.008522731,6.792588297,safari,desktop,2
0.011480431,11.74991716,safari,desktop,1
0.008413916,1.001463252,safari,desktop,1
0.011414702,2.101389736,safari,desktop,3
0.013485269,3.627127768,chrome,desktop,2
0.00906859,5.887770906,safari,desktop,2
0.008034313,12.94402872,chrome,mobile,2
0.00850057,17.37228177,chrome,mobile,3
0.011528695,9.252337555,safari,desktop,2
0.011428349,29.13659812,chrome,mobile,2
0.012488565,4.587133407,chrome,desktop,3
0.010871223,13.0921359,safari,desktop,3
0.009696462,4.679905645,safari,desktop,3
0.006957001,23.81591143,safari,mobile,3
0.006514555,19.71262649,safari,mobile,2
0.005343714,11.36290411,safari,mobile,1
0.008405141,5.036009933,safari,desktop,2
0.015311531,8.240473814,chrome,desktop,1
0.006838046,17.51742414,safari,mobile,2
0.006278435,14.70730851,safari,mobile,2
0.007821214,28.81156974,safari,mobile,2
0.007685087,28.64322598,safari,mobile,2
0.012973446,11.15254237,chrome,desktop,2
0.010676807,10.13355602,safari,desktop,3
0.008772875,9.021154772,chrome,mobile,2
0.007650904,13.4444081,chrome,mobile,1
0.010366765,9.814542749,safari,desktop,2
0.013595126,8.954710323,chrome,desktop,2
0.006385824,9.34088748,chrome,mobile,2
0.01456472,6.659966429,chrome,desktop,1
0.01250543,2.383109488,chrome,desktop,3
0.01384518,6.14495088,chrome,desktop,1
0.010876919,7.0880758,safari,desktop,1
0.008294625,10.95818576,chrome,mobile,3
0.01041857,20.13354005,chrome,mobile,2
0.011655072,16.02309191,chrome,mobile,3
0.008888977,9.623954224,chrome,mobile,4
0.012394414,3.575813543,chrome,desktop,2
0.009672675,2.126277431,safari,desktop,2
0.00410636,12.36446154,safari,mobile,3
0.006644444,18.39839386,safari,mobile,2
0.006387474,18.06177875,safari,mobile,2
0.012336025,7.120074058,chrome,desktop,1
0.010029213,3.653043018,chrome,mobile,4
0.007816874,31.60688425,safari,mobile,3
0.009089612,7.120599521,safari,desktop,3
0.008641425,8.62868759,chrome,mobile,3
0.008686052,5.409001206,safari,desktop,2
0.009916523,12.81396406,chrome,mobile,2
0.009071643,7.549127737,safari,desktop,3
0.01265311,2.972940103,chrome,desktop,1
0.014682961,7.558715138,chrome,desktop,2
0.007026353,5.328768164,chrome,mobile,2
0.010814649,9.83480826,safari,desktop,2
0.014968547,0.984665762,chrome,desktop,4
0.01033078,8.508460056,chrome,mobile,1
0.006154796,15.10301791,safari,mobile,4
0.006140067,21.02033606,safari,mobile,1
0.005766913,12.07684618,safari,mobile,4
0.011197331,12.32242108,safari,desktop,4
0.010364282,6.142147131,safari,desktop,2
0.011516288,14.87546398,chrome,mobile,2
0.008915434,23.97800787,safari,mobile,2
0.00940879,12.4833344,chrome,mobile,3
0.01184233,7.660467069,chrome,desktop,1
0.00792716,4.768670142,safari,desktop,2
0.005946405,25.32981961,safari,mobile,2
0.008922339,6.150788338,safari,desktop,4
0.013829476,5.638265346,chrome,desktop,4
0.008986908,5.862631041,chrome,mobile,2
0.005939219,20.79559804,safari,mobile,3
0.0134431,3.840690232,chrome,desktop,2
0.011711763,0.799663581,chrome,desktop,2
0.009765571,9.411575418,chrome,mobile,4
0.01037683,7.043087625,safari,desktop,1
0.007534931,7.954437969,chrome,mobile,2
0.012145043,5.729418249,chrome,desktop,4
0.007515894,23.83736894,safari,mobile,1
0.011469592,11.54333259,safari,desktop,2
0.009057065,11.16073536,chrome,mobile,1
0.011860144,1.739474225,chrome,desktop,1
0.008000424,10.11116545,chrome,mobile,3
0.008670303,14.17561207,chrome,mobile,2
0.013408575,8.074285939,chrome,desktop,1
0.011567095,2.114488272,chrome,desktop,3
0.010253307,7.30428357,safari,desktop,2
0.006849102,20.24633973,safari,mobile,3
0.005897708,22.49965449,safari,mobile,2
0.006408999,15.23074667,safari,mobile,2
0.006592524,9.869858961,safari,mobile,1
0.007984711,25.50107608,safari,mobile,3
0.010243574,5.996000837,safari,desktop,3
0.005434266,33.21749457,safari,mobile,3
0.009152123,11.74928535,safari,desktop,1
0.009843518,11.97123151,chrome,mobile,2
0.015223772,10.2030015,chrome,desktop,4
0.012633548,4.827009879,chrome,desktop,2
0.006200333,18.98444766,safari,mobile,3
0.009072672,11.30239225,chrome,mobile,2
0.006437367,20.32271168,safari,mobile,3
0.008602724,9.2069304,chrome,mobile,3
0.013015712,4.072115736,chrome,desktop,2
0.007143165,15.6826571,safari,mobile,2
0.010708313,33.04371753,chrome,mobile,1
0.011090156,14.214495,chrome,mobile,3
0.00674883,20.44647635,safari,mobile,2
0.008120065,9.846062133,chrome,mobile,2
0.0097882,17.88618514,chrome,mobile,3
0.013047403,1.658684792,chrome,desktop,3
0.01041521,9.985435132,chrome,mobile,3
0.009109552,5.543276005,chrome,mobile,1
0.011401751,8.181061446,safari,desktop,3
0.008540062,7.675815663,safari,desktop,3
0.006066588,15.75112916,safari,mobile,2
0.014030394,3.927597428,chrome,desktop,3
0.007067184,24.51778292,safari,mobile,3
0.00903366,5.521681894,safari,desktop,3
0.014004027,3.794634305,chrome,desktop,2
0.013692859,5.675896546,chrome,desktop,3
0.006336946,23.94235437,safari,mobile,3
0.013442087,4.400001301,chrome,desktop,3
0.01408574,3.030081489,chrome,desktop,4
0.007202874,23.71890207,safari,mobile,2
0.006447105,17.6748494,safari,mobile,2
0.006799695,16.04298929,safari,mobile,2
0.007311362,28.86779539,safari,mobile,2
0.00784827,21.22395548,safari,mobile,2
0.010745258,5.438212306,safari,desktop,2
0.009989142,10.20611333,chrome,mobile,2
0.013492456,3.296518064,chrome,desktop,1
0.011784644,12.10238614,safari,desktop,2
0.007226175,11.23621252,chrome,mobile,4
0.00514279,17.61949076,safari,mobile,3
0.008242652,7.985558282,chrome,mobile,1
0.007352645,22.81210602,safari,mobile,2
0.008235498,26.19867831,safari,mobile,3
0.007780239,29.01294917,safari,mobile,3
0.008407353,14.13731322,chrome,mobile,3
0.01461606,9.071693274,chrome,desktop,3
0.009267548,21.12972269,chrome,mobile,2
0.006045403,10.81869819,safari,mobile,4
0.011628029,3.390026095,chrome,desktop,2
0.013150528,3.571888732,chrome,desktop,2
0.010516414,8.936792485,safari,desktop,2
0.00830811,5.105566158,chrome,mobile,2
0.010857214,9.929372728,safari,desktop,3
0.01064329,13.59300314,chrome,mobile,2
0.013597386,9.665889326,chrome,desktop,3
0.00719788,4.76309861,chrome,mobile,3
0.01005934,6.541704684,safari,desktop,2
0.008002311,5.273997872,chrome,mobile,3
0.009461577,13.82212235,chrome,mobile,3
0.014512005,4.332844625,chrome,desktop,3
0.00984204,6.61399547,safari,desktop,2
0.012856276,10.03580257,safari,desktop,4
0.012218955,3.805412334,chrome,desktop,3
0.013669979,6.792696837,chrome,desktop,3
0.006699725,20.50164106,safari,mobile,3
0.008498201,10.99979857,chrome,mobile,3
0.0125476,3.217429415,chrome,desktop,3
0.005374315,21.28146528,safari,mobile,2
0.009372818,13.08915449,chrome,mobile,1
0.011507183,6.646889771,safari,desktop,1
0.012693333,2.431844611,chrome,desktop,3
0.01139952,0.67951949,chrome,desktop,3
0.007336302,14.17637756,safari,mobile,3
0.008029299,8.958350948,chrome,mobile,2
0.011864131,5.009492641,chrome,desktop,2
0.009075876,8.776865327,chrome,mobile,3
0.011731786,12.56792468,safari,desktop,3
0.008233914,13.63438428,chrome,mobile,2
0.01423737,7.348192122,chrome,desktop,2
0.009195792,10.29144842,chrome,mobile,2
0.01339663,2.164573891,chrome,desktop,3
0.009045498,21.8841727,chrome,mobile,3
0.009809299,11.96964334,chrome,mobile,3
0.005210905,17.90947775,safari,mobile,2
0.012181685,1.293356315,chrome,desktop,2
0.008737857,23.11879075,safari,mobile,3
0.008956143,14.81798049,chrome,mobile,4
0.012204858,5.891840054,chrome,desktop,3
0.009717492,15.07198086,chrome,mobile,1
0.012070486,12.73127064,safari,desktop,3
0.008968746,7.310203301,chrome,mobile,3
0.010429427,13.26655422,safari,desktop,3
0.012005466,2.313318822,chrome,desktop,2
0.006631827,26.25532506,safari,mobile,2
0.007013063,29.97035848,safari,mobile,1
0.006611048,6.938995346,chrome,mobile,1
0.012872732,3.694491445,chrome,desktop,3
0.00881719,7.825907374,safari,desktop,3
0.013530676,7.192439099,chrome,desktop,3
0.006709235,16.02291999,safari,mobile,2
0.003672037,15.87763308,safari,mobile,3
0.010357683,14.12470757,chrome,mobile,3
0.011841719,12.48771799,chrome,desktop,3
0.008684955,8.274691086,chrome,mobile,3
0.00680989,7.404978851,chrome,mobile,3
0.015016231,10.56758709,chrome,desktop,2
0.009139733,12.25764257,chrome,mobile,3
0.006338317,14.20197696,safari,mobile,3
0.006622491,20.22440482,safari,mobile,3
0.008752753,12.7772427,chrome,mobile,3
0.013523136,7.854238919,chrome,desktop,4
0.009208569,23.29054649,chrome,mobile,2
0.011111227,3.963569581,safari,desktop,2
0.009914887,20.27296289,chrome,mobile,3
0.012793767,3.318516479,chrome,desktop,2
0.009174938,14.24315221,chrome,mobile,3
0.00882389,6.153895929,safari,desktop,3
0.006133661,17.96143418,safari,mobile,2
0.012135091,2.741523946,chrome,desktop,2
0.013487672,12.50519452,chrome,desktop,3
0.006846642,26.83137127,safari,mobile,2
0.010094908,9.030222191,safari,desktop,4
0.01069778,3.271933284,safari,desktop,3
0.011262938,10.37656359,chrome,mobile,1
0.010396754,9.390923396,safari,desktop,3
0.006474365,17.3397279,safari,mobile,2
0.011244202,11.3765731,safari,desktop,1
0.008576456,13.58541485,chrome,mobile,1
0.010264109,8.338814221,safari,desktop,2
